<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GMKN,60,20210114,140000,26352.0000000,26358.0000000,26234.0000000,26310.0000000,29090
GMKN,60,20210114,150000,26308.0000000,26338.0000000,26162.0000000,26288.0000000,20155
GMKN,60,20210114,160000,26298.0000000,26414.0000000,26256.0000000,26394.0000000,25819
GMKN,60,20210114,170000,26394.0000000,26420.0000000,26314.0000000,26340.0000000,17611
GMKN,60,20210114,180000,26340.0000000,26488.0000000,26250.0000000,26266.0000000,28977
GMKN,60,20210114,190000,26264.0000000,26438.0000000,26252.0000000,26310.0000000,30359
GMKN,60,20210114,200000,26320.0000000,26388.0000000,26278.0000000,26306.0000000,2200
GMKN,60,20210114,210000,26302.0000000,26380.0000000,26300.0000000,26356.0000000,1747
GMKN,60,20210114,220000,26356.0000000,26440.0000000,26356.0000000,26426.0000000,4731
GMKN,60,20210114,230000,26424.0000000,26428.0000000,26400.0000000,26406.0000000,1770
GMKN,60,20210115,000000,26414.0000000,26432.0000000,26396.0000000,26432.0000000,2374
GMKN,60,20210115,110000,26198.0000000,26332.0000000,26100.0000000,26234.0000000,27339
GMKN,60,20210115,120000,26234.0000000,26300.0000000,26002.0000000,26024.0000000,30099
GMKN,60,20210115,130000,26024.0000000,26318.0000000,26004.0000000,26252.0000000,22030
GMKN,60,20210115,140000,26238.0000000,26280.0000000,26172.0000000,26260.0000000,8498
GMKN,60,20210115,150000,26260.0000000,26298.0000000,26052.0000000,26080.0000000,14354
GMKN,60,20210115,160000,26080.0000000,26094.0000000,25986.0000000,26038.0000000,21888
GMKN,60,20210115,170000,26036.0000000,26094.0000000,25982.0000000,26056.0000000,10624
GMKN,60,20210115,180000,26060.0000000,26132.0000000,25990.0000000,26104.0000000,10684
GMKN,60,20210115,190000,26106.0000000,26122.0000000,25710.0000000,25710.0000000,66043
GMKN,60,20210115,200000,25730.0000000,25854.0000000,25612.0000000,25838.0000000,11933
GMKN,60,20210115,210000,25836.0000000,25850.0000000,25776.0000000,25788.0000000,2446
GMKN,60,20210115,220000,25792.0000000,25874.0000000,25780.0000000,25840.0000000,2391
GMKN,60,20210115,230000,25840.0000000,25856.0000000,25800.0000000,25820.0000000,1536
GMKN,60,20210116,000000,25830.0000000,25866.0000000,25796.0000000,25796.0000000,3155
GMKN,60,20210118,110000,25746.0000000,25980.0000000,25458.0000000,25862.0000000,49763
GMKN,60,20210118,120000,25864.0000000,25882.0000000,25548.0000000,25612.0000000,44514
GMKN,60,20210118,130000,25614.0000000,25728.0000000,25554.0000000,25666.0000000,18824
GMKN,60,20210118,140000,25660.0000000,25870.0000000,25580.0000000,25860.0000000,20863
GMKN,60,20210118,150000,25862.0000000,25956.0000000,25830.0000000,25918.0000000,18671
GMKN,60,20210118,160000,25918.0000000,25956.0000000,25802.0000000,25822.0000000,10032
GMKN,60,20210118,170000,25814.0000000,25900.0000000,25800.0000000,25852.0000000,10466
GMKN,60,20210118,180000,25852.0000000,25858.0000000,25688.0000000,25784.0000000,12718
GMKN,60,20210118,190000,25780.0000000,25866.0000000,25780.0000000,25816.0000000,22079
GMKN,60,20210118,200000,25814.0000000,25852.0000000,25706.0000000,25810.0000000,3851
GMKN,60,20210118,210000,25810.0000000,25820.0000000,25764.0000000,25792.0000000,571
GMKN,60,20210118,220000,25792.0000000,25800.0000000,25780.0000000,25800.0000000,553
GMKN,60,20210118,230000,25800.0000000,25818.0000000,25786.0000000,25818.0000000,1194
GMKN,60,20210119,000000,25802.0000000,25894.0000000,25790.0000000,25874.0000000,2403
GMKN,60,20210119,110000,26002.0000000,26120.0000000,25962.0000000,26048.0000000,19576
GMKN,60,20210119,120000,26048.0000000,26190.0000000,25930.0000000,25930.0000000,31482
GMKN,60,20210119,130000,25930.0000000,26102.0000000,25826.0000000,26102.0000000,30993
GMKN,60,20210119,140000,26098.0000000,26100.0000000,25972.0000000,26016.0000000,14994
GMKN,60,20210119,150000,26016.0000000,26046.0000000,25980.0000000,26002.0000000,5517
GMKN,60,20210119,160000,26002.0000000,26024.0000000,25890.0000000,25946.0000000,11279
GMKN,60,20210119,170000,25942.0000000,26008.0000000,25890.0000000,25900.0000000,8033
GMKN,60,20210119,180000,25902.0000000,25954.0000000,25754.0000000,25802.0000000,27556
GMKN,60,20210119,190000,25802.0000000,25874.0000000,25732.0000000,25826.0000000,30191
GMKN,60,20210119,200000,25848.0000000,25850.0000000,25728.0000000,25786.0000000,7071
GMKN,60,20210119,210000,25786.0000000,25804.0000000,25752.0000000,25760.0000000,1927
GMKN,60,20210119,220000,25760.0000000,25810.0000000,25740.0000000,25810.0000000,1499
GMKN,60,20210119,230000,25810.0000000,25832.0000000,25788.0000000,25810.0000000,1937
GMKN,60,20210120,000000,25824.0000000,25826.0000000,25790.0000000,25826.0000000,1141
GMKN,60,20210120,110000,25900.0000000,25980.0000000,25814.0000000,25960.0000000,17855
GMKN,60,20210120,120000,25954.0000000,26476.0000000,25918.0000000,26416.0000000,63883
GMKN,60,20210120,130000,26416.0000000,26582.0000000,26366.0000000,26424.0000000,38485
GMKN,60,20210120,140000,26424.0000000,26544.0000000,26418.0000000,26506.0000000,17685
GMKN,60,20210120,150000,26506.0000000,26528.0000000,26436.0000000,26498.0000000,9307
GMKN,60,20210120,160000,26498.0000000,26518.0000000,26384.0000000,26442.0000000,10711
GMKN,60,20210120,170000,26448.0000000,26568.0000000,26440.0000000,26538.0000000,17957
GMKN,60,20210120,180000,26530.0000000,26654.0000000,26462.0000000,26498.0000000,29770
GMKN,60,20210120,190000,26494.0000000,26590.0000000,26490.0000000,26552.0000000,21347
GMKN,60,20210120,200000,26552.0000000,26552.0000000,26410.0000000,26412.0000000,4968
GMKN,60,20210120,210000,26412.0000000,26450.0000000,26380.0000000,26430.0000000,3167
GMKN,60,20210120,220000,26430.0000000,26488.0000000,26430.0000000,26470.0000000,2805
GMKN,60,20210120,230000,26470.0000000,26530.0000000,26436.0000000,26524.0000000,2319
GMKN,60,20210121,000000,26532.0000000,26550.0000000,26480.0000000,26550.0000000,2540
GMKN,60,20210121,110000,26784.0000000,26936.0000000,26630.0000000,26698.0000000,51172
GMKN,60,20210121,120000,26690.0000000,26716.0000000,26108.0000000,26116.0000000,74578
GMKN,60,20210121,130000,26112.0000000,26346.0000000,26060.0000000,26170.0000000,33391
GMKN,60,20210121,140000,26170.0000000,26480.0000000,26166.0000000,26408.0000000,21244
GMKN,60,20210121,150000,26392.0000000,26416.0000000,26160.0000000,26346.0000000,23479
GMKN,60,20210121,160000,26340.0000000,26442.0000000,26290.0000000,26430.0000000,14355
GMKN,60,20210121,170000,26428.0000000,26524.0000000,26390.0000000,26514.0000000,24320
GMKN,60,20210121,180000,26512.0000000,26680.0000000,26312.0000000,26318.0000000,34591
GMKN,60,20210121,190000,26328.0000000,26488.0000000,26284.0000000,26488.0000000,36453
GMKN,60,20210121,200000,26452.0000000,26580.0000000,26452.0000000,26542.0000000,4597
GMKN,60,20210121,210000,26540.0000000,26554.0000000,26490.0000000,26506.0000000,2991
GMKN,60,20210121,220000,26506.0000000,26520.0000000,26474.0000000,26480.0000000,1356
GMKN,60,20210121,230000,26480.0000000,26558.0000000,26480.0000000,26532.0000000,2711
GMKN,60,20210122,000000,26538.0000000,26554.0000000,26474.0000000,26538.0000000,2181
GMKN,60,20210122,110000,26376.0000000,26376.0000000,26088.0000000,26198.0000000,48119
GMKN,60,20210122,120000,26196.0000000,26258.0000000,25870.0000000,26078.0000000,87257
GMKN,60,20210122,130000,26078.0000000,26190.0000000,26032.0000000,26072.0000000,30211
GMKN,60,20210122,140000,26072.0000000,26118.0000000,25874.0000000,25904.0000000,25567
GMKN,60,20210122,150000,25904.0000000,25978.0000000,25864.0000000,25934.0000000,14062
GMKN,60,20210122,160000,25934.0000000,25956.0000000,25878.0000000,25878.0000000,9120
GMKN,60,20210122,170000,25878.0000000,25892.0000000,25670.0000000,25820.0000000,38939
GMKN,60,20210122,180000,25824.0000000,26142.0000000,25796.0000000,26102.0000000,35143
GMKN,60,20210122,190000,26110.0000000,26240.0000000,26046.0000000,26120.0000000,35336
GMKN,60,20210122,200000,26172.0000000,26230.0000000,26126.0000000,26224.0000000,5179
GMKN,60,20210122,210000,26224.0000000,26244.0000000,26136.0000000,26150.0000000,3361
GMKN,60,20210122,220000,26150.0000000,26224.0000000,26148.0000000,26214.0000000,1826
GMKN,60,20210122,230000,26220.0000000,26240.0000000,26164.0000000,26180.0000000,1731
GMKN,60,20210123,000000,26180.0000000,26200.0000000,26144.0000000,26172.0000000,2673
GMKN,60,20210125,110000,26298.0000000,26424.0000000,26158.0000000,26326.0000000,28247
GMKN,60,20210125,120000,26324.0000000,26342.0000000,26180.0000000,26236.0000000,24822
GMKN,60,20210125,130000,26236.0000000,26300.0000000,26130.0000000,26256.0000000,12429
GMKN,60,20210125,140000,26252.0000000,26320.0000000,26230.0000000,26318.0000000,12031
GMKN,60,20210125,150000,26316.0000000,26340.0000000,26150.0000000,26176.0000000,17842
GMKN,60,20210125,160000,26178.0000000,26178.0000000,25888.0000000,25948.0000000,29885
GMKN,60,20210125,170000,25940.0000000,26020.0000000,25782.0000000,25848.0000000,43588
GMKN,60,20210125,180000,25864.0000000,25934.0000000,25740.0000000,25794.0000000,35925
GMKN,60,20210125,190000,25794.0000000,25920.0000000,25780.0000000,25916.0000000,37824
GMKN,60,20210125,200000,25840.0000000,25894.0000000,25744.0000000,25870.0000000,5757
GMKN,60,20210125,210000,25884.0000000,25888.0000000,25836.0000000,25888.0000000,2385
GMKN,60,20210125,220000,25888.0000000,25920.0000000,25880.0000000,25914.0000000,4165
GMKN,60,20210125,230000,25914.0000000,25930.0000000,25880.0000000,25926.0000000,1528
GMKN,60,20210126,000000,25922.0000000,26000.0000000,25910.0000000,25982.0000000,4868
GMKN,60,20210126,110000,25752.0000000,25920.0000000,25614.0000000,25742.0000000,25026
GMKN,60,20210126,120000,25744.0000000,25922.0000000,25640.0000000,25858.0000000,28660
GMKN,60,20210126,130000,25866.0000000,26024.0000000,25716.0000000,25750.0000000,26266
GMKN,60,20210126,140000,25750.0000000,25800.0000000,25680.0000000,25694.0000000,15897
GMKN,60,20210126,150000,25700.0000000,25770.0000000,25662.0000000,25760.0000000,15266
GMKN,60,20210126,160000,25766.0000000,25850.0000000,25736.0000000,25738.0000000,10231
GMKN,60,20210126,170000,25740.0000000,25794.0000000,25704.0000000,25732.0000000,9375
GMKN,60,20210126,180000,25736.0000000,25768.0000000,25628.0000000,25744.0000000,22497
GMKN,60,20210126,190000,25750.0000000,25826.0000000,25728.0000000,25826.0000000,19201
GMKN,60,20210126,200000,25814.0000000,25840.0000000,25766.0000000,25796.0000000,2420
GMKN,60,20210126,210000,25790.0000000,25804.0000000,25750.0000000,25794.0000000,1324
GMKN,60,20210126,220000,25794.0000000,25802.0000000,25774.0000000,25800.0000000,746
GMKN,60,20210126,230000,25796.0000000,25820.0000000,25770.0000000,25776.0000000,1367
GMKN,60,20210127,000000,25776.0000000,25796.0000000,25756.0000000,25768.0000000,1050
GMKN,60,20210127,110000,25848.0000000,25918.0000000,25750.0000000,25758.0000000,13793
GMKN,60,20210127,120000,25754.0000000,25764.0000000,25552.0000000,25634.0000000,25190
GMKN,60,20210127,130000,25636.0000000,25664.0000000,25360.0000000,25418.0000000,43940
GMKN,60,20210127,140000,25422.0000000,25450.0000000,25190.0000000,25316.0000000,53328
GMKN,60,20210127,150000,25308.0000000,25346.0000000,25122.0000000,25140.0000000,35693
GMKN,60,20210127,160000,25140.0000000,25280.0000000,25088.0000000,25150.0000000,35837
GMKN,60,20210127,170000,25146.0000000,25276.0000000,25130.0000000,25156.0000000,23840
GMKN,60,20210127,180000,25156.0000000,25192.0000000,24826.0000000,25026.0000000,95316
GMKN,60,20210127,190000,25024.0000000,25294.0000000,25002.0000000,25110.0000000,65840
GMKN,60,20210127,200000,25110.0000000,25130.0000000,24940.0000000,25018.0000000,13432
GMKN,60,20210127,210000,25028.0000000,25084.0000000,25000.0000000,25084.0000000,3156
GMKN,60,20210127,220000,25086.0000000,25134.0000000,25086.0000000,25098.0000000,3575
GMKN,60,20210127,230000,25104.0000000,25120.0000000,25006.0000000,25026.0000000,2977
GMKN,60,20210128,000000,25016.0000000,25070.0000000,24984.0000000,24996.0000000,7358
GMKN,60,20210128,110000,24880.0000000,25066.0000000,24800.0000000,24864.0000000,58053
GMKN,60,20210128,120000,24864.0000000,25058.0000000,24776.0000000,24846.0000000,45921
GMKN,60,20210128,130000,24846.0000000,24950.0000000,24800.0000000,24864.0000000,31201
GMKN,60,20210128,140000,24870.0000000,25048.0000000,24812.0000000,24844.0000000,23776
GMKN,60,20210128,150000,24840.0000000,24958.0000000,24816.0000000,24914.0000000,20661
GMKN,60,20210128,160000,24906.0000000,24998.0000000,24886.0000000,24908.0000000,12170
GMKN,60,20210128,170000,24912.0000000,25132.0000000,24832.0000000,25112.0000000,20217
GMKN,60,20210128,180000,25112.0000000,25262.0000000,25110.0000000,25204.0000000,29475
GMKN,60,20210128,190000,25204.0000000,25250.0000000,25092.0000000,25224.0000000,22950
GMKN,60,20210128,200000,25238.0000000,25280.0000000,25122.0000000,25140.0000000,4792
GMKN,60,20210128,210000,25132.0000000,25170.0000000,25108.0000000,25124.0000000,2079
GMKN,60,20210128,220000,25120.0000000,25210.0000000,25074.0000000,25196.0000000,4502
GMKN,60,20210128,230000,25184.0000000,25230.0000000,25180.0000000,25208.0000000,1684
GMKN,60,20210129,000000,25208.0000000,25230.0000000,25190.0000000,25230.0000000,2830
GMKN,60,20210129,110000,25052.0000000,25112.0000000,24786.0000000,24898.0000000,37534
GMKN,60,20210129,120000,24898.0000000,25010.0000000,24778.0000000,24892.0000000,31994
GMKN,60,20210129,130000,24880.0000000,25090.0000000,24832.0000000,24874.0000000,23082
GMKN,60,20210129,140000,24874.0000000,24936.0000000,24788.0000000,24910.0000000,24763
GMKN,60,20210129,150000,24906.0000000,24928.0000000,24802.0000000,24896.0000000,14214
GMKN,60,20210129,160000,24894.0000000,24920.0000000,24680.0000000,24720.0000000,32200
GMKN,60,20210129,170000,24720.0000000,24738.0000000,24522.0000000,24662.0000000,51123
GMKN,60,20210129,180000,24660.0000000,24722.0000000,24250.0000000,24424.0000000,57052
GMKN,60,20210129,190000,24424.0000000,24618.0000000,24416.0000000,24520.0000000,56880
GMKN,60,20210129,200000,24326.0000000,24460.0000000,24300.0000000,24372.0000000,13176
GMKN,60,20210129,210000,24362.0000000,24388.0000000,24332.0000000,24374.0000000,2938
GMKN,60,20210129,220000,24374.0000000,24382.0000000,24342.0000000,24364.0000000,2732
GMKN,60,20210129,230000,24366.0000000,24422.0000000,24366.0000000,24390.0000000,3247
GMKN,60,20210130,000000,24390.0000000,24416.0000000,24330.0000000,24364.0000000,3524
GMKN,60,20210201,110000,24590.0000000,24742.0000000,24462.0000000,24638.0000000,40582
GMKN,60,20210201,120000,24638.0000000,24786.0000000,24438.0000000,24640.0000000,69799
GMKN,60,20210201,130000,24642.0000000,24778.0000000,24544.0000000,24672.0000000,26192
GMKN,60,20210201,140000,24662.0000000,24706.0000000,24612.0000000,24632.0000000,13867
GMKN,60,20210201,150000,24622.0000000,24848.0000000,24614.0000000,24740.0000000,29829
GMKN,60,20210201,160000,24734.0000000,24886.0000000,24700.0000000,24826.0000000,27951
GMKN,60,20210201,170000,24830.0000000,24948.0000000,24764.0000000,24928.0000000,18250
GMKN,60,20210201,180000,24934.0000000,24942.0000000,24658.0000000,24742.0000000,22877
GMKN,60,20210201,190000,24726.0000000,24740.0000000,24606.0000000,24688.0000000,24126
GMKN,60,20210201,200000,24688.0000000,24752.0000000,24638.0000000,24720.0000000,2790
GMKN,60,20210201,210000,24730.0000000,24758.0000000,24714.0000000,24738.0000000,2101
GMKN,60,20210201,220000,24746.0000000,24840.0000000,24744.0000000,24820.0000000,3729
GMKN,60,20210201,230000,24822.0000000,24840.0000000,24796.0000000,24812.0000000,1790
GMKN,60,20210202,000000,24818.0000000,24870.0000000,24796.0000000,24866.0000000,4159
GMKN,60,20210202,110000,24952.0000000,25194.0000000,24890.0000000,24956.0000000,48776
GMKN,60,20210202,120000,24954.0000000,25060.0000000,24836.0000000,25050.0000000,22635
GMKN,60,20210202,130000,25048.0000000,25146.0000000,25012.0000000,25020.0000000,16349
GMKN,60,20210202,140000,25020.0000000,25064.0000000,24906.0000000,24978.0000000,14906
GMKN,60,20210202,150000,24990.0000000,25022.0000000,24800.0000000,24804.0000000,15939
GMKN,60,20210202,160000,24800.0000000,24990.0000000,24760.0000000,24960.0000000,25275
GMKN,60,20210202,170000,24956.0000000,25074.0000000,24900.0000000,25058.0000000,19400
GMKN,60,20210202,180000,25054.0000000,25070.0000000,24924.0000000,25012.0000000,15751
GMKN,60,20210202,190000,25008.0000000,25032.0000000,24882.0000000,24912.0000000,24251
GMKN,60,20210202,200000,24966.0000000,24968.0000000,24916.0000000,24930.0000000,1932
GMKN,60,20210202,210000,24920.0000000,24948.0000000,24828.0000000,24924.0000000,5056
GMKN,60,20210202,220000,24924.0000000,24924.0000000,24834.0000000,24838.0000000,2643
GMKN,60,20210202,230000,24838.0000000,24838.0000000,24746.0000000,24750.0000000,4969
GMKN,60,20210203,000000,24744.0000000,24776.0000000,24682.0000000,24770.0000000,4354
GMKN,60,20210203,110000,24836.0000000,24962.0000000,24564.0000000,24938.0000000,55347
GMKN,60,20210203,120000,24932.0000000,25118.0000000,24920.0000000,25000.0000000,29007
GMKN,60,20210203,130000,25000.0000000,25010.0000000,24864.0000000,24954.0000000,11284
GMKN,60,20210203,140000,24952.0000000,24970.0000000,24760.0000000,24958.0000000,14665
GMKN,60,20210203,150000,24958.0000000,25050.0000000,24944.0000000,25046.0000000,12203
GMKN,60,20210203,160000,25042.0000000,25180.0000000,25014.0000000,25122.0000000,30366
GMKN,60,20210203,170000,25130.0000000,25488.0000000,25100.0000000,25428.0000000,76098
GMKN,60,20210203,180000,25422.0000000,25442.0000000,25242.0000000,25250.0000000,35694
GMKN,60,20210203,190000,25252.0000000,25302.0000000,25120.0000000,25206.0000000,40506
GMKN,60,20210203,200000,25212.0000000,25286.0000000,25124.0000000,25248.0000000,5062
GMKN,60,20210203,210000,25254.0000000,25258.0000000,25142.0000000,25180.0000000,1653
GMKN,60,20210203,220000,25182.0000000,25278.0000000,25168.0000000,25276.0000000,1749
GMKN,60,20210203,230000,25276.0000000,25318.0000000,25254.0000000,25290.0000000,2694
GMKN,60,20210204,000000,25288.0000000,25328.0000000,25282.0000000,25312.0000000,2043
GMKN,60,20210204,110000,25326.0000000,25608.0000000,25240.0000000,25594.0000000,53235
GMKN,60,20210204,120000,25596.0000000,25862.0000000,25512.0000000,25748.0000000,76053
GMKN,60,20210204,130000,25748.0000000,25840.0000000,25712.0000000,25724.0000000,26260
GMKN,60,20210204,140000,25718.0000000,25790.0000000,25666.0000000,25726.0000000,16054
GMKN,60,20210204,150000,25730.0000000,25830.0000000,25620.0000000,25644.0000000,23279
GMKN,60,20210204,160000,25646.0000000,25738.0000000,25630.0000000,25702.0000000,15384
GMKN,60,20210204,170000,25700.0000000,25800.0000000,25690.0000000,25788.0000000,12825
GMKN,60,20210204,180000,25786.0000000,25830.0000000,25730.0000000,25790.0000000,23935
GMKN,60,20210204,190000,25796.0000000,25828.0000000,25664.0000000,25766.0000000,26170
GMKN,60,20210204,200000,25700.0000000,25746.0000000,25622.0000000,25744.0000000,5445
GMKN,60,20210204,210000,25738.0000000,25748.0000000,25712.0000000,25724.0000000,928
GMKN,60,20210204,220000,25732.0000000,25760.0000000,25722.0000000,25744.0000000,2192
GMKN,60,20210204,230000,25750.0000000,25756.0000000,25710.0000000,25738.0000000,1736
GMKN,60,20210205,000000,25738.0000000,25798.0000000,25724.0000000,25766.0000000,2335
GMKN,60,20210205,110000,25826.0000000,25940.0000000,25722.0000000,25768.0000000,33186
GMKN,60,20210205,120000,25762.0000000,25792.0000000,25530.0000000,25682.0000000,27044
GMKN,60,20210205,130000,25694.0000000,25808.0000000,25442.0000000,25466.0000000,55736
GMKN,60,20210205,140000,25456.0000000,25538.0000000,25300.0000000,25390.0000000,74498
GMKN,60,20210205,150000,25386.0000000,25398.0000000,25174.0000000,25240.0000000,61769
GMKN,60,20210205,160000,25234.0000000,25246.0000000,24876.0000000,24922.0000000,142202
GMKN,60,20210205,170000,24922.0000000,25148.0000000,24828.0000000,25106.0000000,71943
GMKN,60,20210205,180000,25106.0000000,25380.0000000,25066.0000000,25250.0000000,57301
GMKN,60,20210205,190000,25250.0000000,25270.0000000,25072.0000000,25270.0000000,47367
GMKN,60,20210205,200000,25300.0000000,25390.0000000,25274.0000000,25320.0000000,11174
GMKN,60,20210205,210000,25320.0000000,25350.0000000,25312.0000000,25328.0000000,4265
GMKN,60,20210205,220000,25330.0000000,25340.0000000,25312.0000000,25332.0000000,3169
GMKN,60,20210205,230000,25332.0000000,25432.0000000,25328.0000000,25392.0000000,6005
GMKN,60,20210206,000000,25392.0000000,25480.0000000,25364.0000000,25478.0000000,5486
GMKN,60,20210208,110000,25470.0000000,25750.0000000,25466.0000000,25550.0000000,54705
GMKN,60,20210208,120000,25548.0000000,25784.0000000,25530.0000000,25610.0000000,34207
GMKN,60,20210208,130000,25608.0000000,25708.0000000,25578.0000000,25688.0000000,13912
GMKN,60,20210208,140000,25688.0000000,25698.0000000,25552.0000000,25646.0000000,10458
GMKN,60,20210208,150000,25646.0000000,25730.0000000,25600.0000000,25688.0000000,13508
GMKN,60,20210208,160000,25688.0000000,25700.0000000,25578.0000000,25656.0000000,8341
GMKN,60,20210208,170000,25658.0000000,25744.0000000,25638.0000000,25698.0000000,18381
GMKN,60,20210208,180000,25704.0000000,25748.0000000,25686.0000000,25718.0000000,12240
GMKN,60,20210208,190000,25728.0000000,25820.0000000,25710.0000000,25780.0000000,24870
GMKN,60,20210208,200000,25770.0000000,25796.0000000,25670.0000000,25706.0000000,5085
GMKN,60,20210208,210000,25710.0000000,25760.0000000,25690.0000000,25704.0000000,2071
GMKN,60,20210208,220000,25704.0000000,25720.0000000,25702.0000000,25708.0000000,963
GMKN,60,20210208,230000,25702.0000000,25766.0000000,25702.0000000,25764.0000000,2859
GMKN,60,20210209,000000,25762.0000000,25810.0000000,25748.0000000,25804.0000000,5742
GMKN,60,20210209,110000,25834.0000000,25990.0000000,25718.0000000,25840.0000000,47210
GMKN,60,20210209,120000,25844.0000000,25866.0000000,25456.0000000,25486.0000000,62435
GMKN,60,20210209,130000,25486.0000000,25486.0000000,25250.0000000,25296.0000000,53299
GMKN,60,20210209,140000,25296.0000000,25400.0000000,25226.0000000,25380.0000000,19955
GMKN,60,20210209,150000,25380.0000000,25430.0000000,25330.0000000,25422.0000000,9018
GMKN,60,20210209,160000,25420.0000000,25496.0000000,25332.0000000,25354.0000000,14037
GMKN,60,20210209,170000,25354.0000000,25384.0000000,25276.0000000,25300.0000000,34897
GMKN,60,20210209,180000,25300.0000000,25352.0000000,25226.0000000,25296.0000000,16748
GMKN,60,20210209,190000,25302.0000000,25412.0000000,25282.0000000,25396.0000000,14661
GMKN,60,20210209,200000,25396.0000000,25462.0000000,25370.0000000,25414.0000000,5225
GMKN,60,20210209,210000,25414.0000000,25438.0000000,25410.0000000,25418.0000000,1153
GMKN,60,20210209,220000,25428.0000000,25430.0000000,25346.0000000,25406.0000000,1720
GMKN,60,20210209,230000,25418.0000000,25480.0000000,25410.0000000,25470.0000000,3602
GMKN,60,20210210,000000,25470.0000000,25478.0000000,25440.0000000,25458.0000000,1903
